2015-02-03,2,258.96,2015,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-03,3,117.98,2015,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-03,4,104.34,2015,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-03,5,289.85,2015,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-04,1,111.67,2015,0,-1.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-04,2,255.94,2015,0,-1.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-04,3,92.21,2015,0,-1.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-04,4,127.1,2015,0,-1.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-04,5,294.32,2015,0,-1.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-05,1,133.83,2015,0,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-05,2,277.51,2015,0,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-05,3,78.9,2015,0,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-05,4,106.88,2015,0,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-05,5,297.88,2015,0,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-06,1,136.34,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-06,2,312.25,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-06,3,115.7,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-06,4,219.52,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-06,5,385.5,2015,0,-0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-07,1,130.64,2015,0,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-07,2,381.57,2015,0,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-07,3,140.84,2015,0,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-07,4,136.05,2015,0,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-07,5,349.16,2015,0,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-08,1,62.75,2015,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-08,2,531.34,2015,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-08,3,178.82,2015,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-08,4,256.54,2015,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-08,5,470.17,2015,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-09,1,112.75,2015,0,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-09,2,281.18,2015,0,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-09,3,79.4,2015,0,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-09,4,121.96,2015,0,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-09,5,258.74,2015,0,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-10,1,94.76,2015,0,7.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-10,2,266.5,2015,0,7.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-10,3,103.74,2015,0,7.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-10,4,124.08,2015,0,7.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-10,5,259,2015,0,7.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-11,1,94.7,2015,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-11,2,283.83,2015,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-11,3,99.66,2015,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-11,4,133.99,2015,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-11,5,275.5,2015,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-12,1,99.58,2015,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-12,2,245.24,2015,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-12,3,80.54,2015,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-12,4,105.11,2015,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-12,5,259.72,2015,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-13,1,91.35,2015,0,1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-13,2,250.61,2015,0,1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-13,3,106.16,2015,0,1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-13,4,164.11,2015,0,1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-13,5,315.2,2015,0,1.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-14,1,62.23,2015,0,1.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-14,2,417.74,2015,0,1.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-14,3,143.37,2015,0,1.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-14,4,190.15,2015,0,1.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-14,5,394.07,2015,0,1.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-15,1,96.79,2015,0,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-15,2,481.86,2015,0,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-15,3,173.24,2015,0,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-15,4,197.39,2015,0,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-15,5,360.75,2015,0,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-16,1,118.26,2015,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-16,2,286.89,2015,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-16,3,126.33,2015,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-16,4,97.6,2015,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-16,5,285.84,2015,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-17,1,118.51,2015,0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-17,2,262.91,2015,0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-17,3,113.35,2015,0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-17,4,136.83,2015,0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-17,5,305.54,2015,0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-18,1,123.27,2015,0,5.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-18,2,248.33,2015,0,5.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-18,3,81.71,2015,0,5.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-18,4,98.72,2015,0,5.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-18,5,276.65,2015,0,5.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-19,1,123.69,2015,0,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-19,2,284.79,2015,0,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-19,3,96.85,2015,0,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-19,4,144.89,2015,0,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-19,5,321.73,2015,0,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-20,1,117.29,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-20,2,313.93,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-20,3,106.09,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-20,4,138.98,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-20,5,265.72,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-21,1,107.17,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-21,2,389.39,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-21,3,124.82,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-21,4,111.31,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-21,5,276.81,2015,0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-02-22,1,70.46,2015,0,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-22,2,560.28,2015,0,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-22,3,189.39,2015,0,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-22,4,329.64,2015,0,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-22,5,465.66,2015,0,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-02-23,1,66.89,2015,0,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-23,2,222.51,2015,0,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-23,3,94.76,2015,0,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-23,4,65.28,2015,0,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-23,5,209.05,2015,0,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-24,1,105.73,2015,0,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-24,2,243.88,2015,0,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-24,3,81.96,2015,0,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-24,4,85.47,2015,0,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-24,5,235.55,2015,0,5.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-02-25,1,81.62,2015,0,5.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-25,2,247.27,2015,0,5.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-25,3,104.96,2015,0,5.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-25,4,66.5,2015,0,5.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-25,5,248.75,2015,0,5.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-02-26,1,104.02,2015,0,6.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-26,2,245.52,2015,0,6.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-26,3,61.83,2015,0,6.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-26,4,53.86,2015,0,6.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-02-26,5,203.85,2015,0,6.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0
